#, trajectory num :0
2421, 2421, 2421
4883, 4883, 4883
3134, 3134, 3134
4667, 4667, 4667
1217, 1217, 1217
3134, 3134, 3134
4666, 4666, 4666
4666, 4666, 4666
3700, 3700, 3700
872, 872, 872
872, 872, 872
2959, 2959, 2959
872, 872, 872
866, 866, 866
1031, 1031, 1031
960, 960, 960
4709, 4709, 4709
963, 963, 963
873, 873, 873
872, 872, 872
1187, 1187, 1187
#, trajectory num :1
1087, 1087, 1087
2924, 2924, 2924
722, 722, 722
4318, 4318, 4318
4970, 4970, 4970
257, 257, 257
1485, 1485, 1485
1511, 1511, 1511
5847, 5847, 5847
1771, 1771, 1771
1771, 1771, 1771
2635, 2635, 2635
3198, 3198, 3198
1019, 1019, 1019
5684, 5684, 5684
485, 485, 485
4710, 4710, 4710
3228, 3228, 3228
3228, 3228, 3228
3257, 3257, 3257
1854, 1854, 1854
#, trajectory num :2
1695, 1695, 1695
3279, 3279, 3279
2924, 2924, 2924
3277, 3277, 3277
2960, 2960, 2960
3440, 3440, 3440
5159, 5159, 5159
570, 570, 570
3225, 3225, 3225
1739, 1739, 1739
57, 57, 57
2989, 2989, 2989
2980, 2980, 2980
484, 484, 484
5952, 5952, 5952
5367, 5367, 5367
1682, 1682, 1682
3317, 3317, 3317
5369, 5369, 5369
873, 873, 873
802, 802, 802
#, trajectory num :3
5957, 5957, 5957
1072, 1072, 1072
2140, 2140, 2140
2859, 2859, 2859
5910, 5910, 5910
2421, 2421, 2421
3639, 3639, 3639
1072, 1072, 1072
4134, 4134, 4134
1353, 1353, 1353
1659, 1659, 1659
3279, 3279, 3279
1001, 1001, 1001
4391, 4391, 4391
1001, 1001, 1001
5711, 5711, 5711
1695, 1695, 1695
2924, 2924, 2924
2920, 2920, 2920
2924, 2924, 2924
2924, 2924, 2924
#, trajectory num :4
5957, 5957, 5957
5849, 5849, 5849
5850, 5850, 5850
5850, 5850, 5850
4262, 4262, 4262
4198, 4198, 4198
5584, 5584, 5584
4283, 4283, 4283
4280, 4280, 4280
5584, 5584, 5584
4267, 4267, 4267
4278, 4278, 4278
4283, 4283, 4283
4270, 4270, 4270
4270, 4270, 4270
5338, 5338, 5338
4812, 4812, 4812
5338, 5338, 5338
5338, 5338, 5338
3868, 3868, 3868
5848, 5848, 5848
#, trajectory num :5
5853, 5853, 5853
3868, 3868, 3868
5863, 5863, 5863
490, 490, 490
247, 247, 247
3854, 3854, 3854
3781, 3781, 3781
2610, 2610, 2610
258, 258, 258
258, 258, 258
2393, 2393, 2393
258, 258, 258
4169, 4169, 4169
308, 308, 308
366, 366, 366
4169, 4169, 4169
366, 366, 366
5023, 5023, 5023
3356, 3356, 3356
2716, 2716, 2716
2507, 2507, 2507
#, trajectory num :6
5213, 5213, 5213
3246, 3246, 3246
2417, 2417, 2417
5789, 5789, 5789
2859, 2859, 2859
2859, 2859, 2859
5957, 5957, 5957
5559, 5559, 5559
4134, 4134, 4134
1536, 1536, 1536
1094, 1094, 1094
4890, 4890, 4890
52, 52, 52
3041, 3041, 3041
3150, 3150, 3150
1659, 1659, 1659
3150, 3150, 3150
2924, 2924, 2924
3150, 3150, 3150
1659, 1659, 1659
1761, 1761, 1761
#, trajectory num :7
3517, 3517, 3517
569, 569, 569
5177, 5177, 5177
2962, 2962, 2962
3225, 3225, 3225
2898, 2898, 2898
2898, 2898, 2898
1227, 1227, 1227
5369, 5369, 5369
2265, 2265, 2265
2429, 2429, 2429
1854, 1854, 1854
1426, 1426, 1426
5592, 5592, 5592
5152, 5152, 5152
4077, 4077, 4077
5591, 5591, 5591
5954, 5954, 5954
5953, 5953, 5953
1796, 1796, 1796
1123, 1123, 1123
#, trajectory num :8
2581, 2581, 2581
3157, 3157, 3157
2238, 2238, 2238
2581, 2581, 2581
2196, 2196, 2196
3726, 3726, 3726
2515, 2515, 2515
2510, 2510, 2510
2514, 2514, 2514
2509, 2509, 2509
2527, 2527, 2527
2509, 2509, 2509
2520, 2520, 2520
3826, 3826, 3826
3310, 3310, 3310
2507, 2507, 2507
2507, 2507, 2507
2259, 2259, 2259
5847, 5847, 5847
5852, 5852, 5852
5590, 5590, 5590
#, trajectory num :9
5507, 5507, 5507
8, 8, 8
14, 14, 14
4327, 4327, 4327
3466, 3466, 3466
2984, 2984, 2984
3479, 3479, 3479
3479, 3479, 3479
5380, 5380, 5380
4751, 4751, 4751
5481, 5481, 5481
2352, 2352, 2352
5543, 5543, 5543
2690, 2690, 2690
2352, 2352, 2352
5242, 5242, 5242
4483, 4483, 4483
2477, 2477, 2477
2690, 2690, 2690
2352, 2352, 2352
2547, 2547, 2547
#, trajectory num :10
2678, 2678, 2678
87, 87, 87
3821, 3821, 3821
3821, 3821, 3821
3818, 3818, 3818
4175, 4175, 4175
4175, 4175, 4175
4183, 4183, 4183
101, 101, 101
2293, 2293, 2293
3876, 3876, 3876
136, 136, 136
3348, 3348, 3348
2678, 2678, 2678
2352, 2352, 2352
2352, 2352, 2352
2352, 2352, 2352
2352, 2352, 2352
4861, 4861, 4861
4294, 4294, 4294
4179, 4179, 4179
#, trajectory num :11
4890, 4890, 4890
1309, 1309, 1309
1427, 1427, 1427
831, 831, 831
831, 831, 831
831, 831, 831
5619, 5619, 5619
1854, 1854, 1854
1856, 1856, 1856
1856, 1856, 1856
1854, 1854, 1854
1854, 1854, 1854
1856, 1856, 1856
1125, 1125, 1125
4710, 4710, 4710
4709, 4709, 4709
3276, 3276, 3276
5520, 5520, 5520
485, 485, 485
5455, 5455, 5455
3997, 3997, 3997
#, trajectory num :12
5204, 5204, 5204
1850, 1850, 1850
4177, 4177, 4177
4177, 4177, 4177
4177, 4177, 4177
4177, 4177, 4177
4031, 4031, 4031
4177, 4177, 4177
432, 432, 432
4177, 4177, 4177
3919, 3919, 3919
3919, 3919, 3919
5334, 5334, 5334
3919, 3919, 3919
4177, 4177, 4177
5221, 5221, 5221
5204, 5204, 5204
5204, 5204, 5204
5848, 5848, 5848
4180, 4180, 4180
1854, 1854, 1854
#, trajectory num :13
2873, 2873, 2873
3197, 3197, 3197
2816, 2816, 2816
48, 48, 48
2253, 2253, 2253
4762, 4762, 4762
1627, 1627, 1627
3286, 3286, 3286
1625, 1625, 1625
3969, 3969, 3969
1110, 1110, 1110
4017, 4017, 4017
3286, 3286, 3286
2627, 2627, 2627
2932, 2932, 2932
1756, 1756, 1756
2417, 2417, 2417
8, 8, 8
5509, 5509, 5509
2932, 2932, 2932
2932, 2932, 2932
#, trajectory num :14
5845, 5845, 5845
5849, 5849, 5849
5846, 5846, 5846
3266, 3266, 3266
5846, 5846, 5846
2547, 2547, 2547
2547, 2547, 2547
2547, 2547, 2547
261, 261, 261
261, 261, 261
1482, 1482, 1482
3267, 3267, 3267
1376, 1376, 1376
3267, 3267, 3267
3267, 3267, 3267
213, 213, 213
3869, 3869, 3869
5866, 5866, 5866
4212, 4212, 4212
2859, 2859, 2859
5854, 5854, 5854
#, trajectory num :15
1236, 1236, 1236
3270, 3270, 3270
825, 825, 825
825, 825, 825
4075, 4075, 4075
1094, 1094, 1094
3952, 3952, 3952
1249, 1249, 1249
1427, 1427, 1427
722, 722, 722
52, 52, 52
831, 831, 831
831, 831, 831
3324, 3324, 3324
1854, 1854, 1854
1856, 1856, 1856
1856, 1856, 1856
1854, 1854, 1854
1856, 1856, 1856
3254, 3254, 3254
723, 723, 723
#, trajectory num :16
1775, 1775, 1775
3449, 3449, 3449
1746, 1746, 1746
1743, 1743, 1743
1089, 1089, 1089
768, 768, 768
1683, 1683, 1683
483, 483, 483
3297, 3297, 3297
981, 981, 981
4387, 4387, 4387
2267, 2267, 2267
2070, 2070, 2070
2267, 2267, 2267
830, 830, 830
3324, 3324, 3324
837, 837, 837
830, 830, 830
3324, 3324, 3324
3324, 3324, 3324
3324, 3324, 3324
#, trajectory num :17
5560, 5560, 5560
5538, 5538, 5538
2188, 2188, 2188
5354, 5354, 5354
3466, 3466, 3466
5484, 5484, 5484
5354, 5354, 5354
5044, 5044, 5044
4649, 4649, 4649
3286, 3286, 3286
1997, 1997, 1997
5572, 5572, 5572
5745, 5745, 5745
1756, 1756, 1756
1784, 1784, 1784
1117, 1117, 1117
1122, 1122, 1122
3134, 3134, 3134
5300, 5300, 5300
4882, 4882, 4882
3246, 3246, 3246
#, trajectory num :18
5854, 5854, 5854
2410, 2410, 2410
1850, 1850, 1850
5204, 5204, 5204
