#, trajectory num :0
3247, 3247, 3247
5935, 5935, 5935
3247, 3247, 3247
1778, 1778, 1778
848, 848, 848
4450, 4450, 4450
3246, 3246, 3246
2859, 2859, 2859
2859, 2859, 2859
2859, 2859, 2859
5786, 5786, 5786
5786, 5786, 5786
5786, 5786, 5786
1851, 1851, 1851
2120, 2120, 2120
2117, 2117, 2117
2117, 2117, 2117
2117, 2117, 2117
186, 186, 186
5957, 5957, 5957
#, trajectory num :1
5177, 5177, 5177
3225, 3225, 3225
561, 561, 561
2651, 2651, 2651
878, 878, 878
3116, 3116, 3116
1460, 1460, 1460
3073, 3073, 3073
4368, 4368, 4368
487, 487, 487
1012, 1012, 1012
4082, 4082, 4082
4082, 4082, 4082
3097, 3097, 3097
1299, 1299, 1299
468, 468, 468
468, 468, 468
1299, 1299, 1299
2941, 2941, 2941
1592, 1592, 1592
#, trajectory num :2
3465, 3465, 3465
3567, 3567, 3567
3622, 3622, 3622
4829, 4829, 4829
4826, 4826, 4826
4005, 4005, 4005
4649, 4649, 4649
1975, 1975, 1975
1358, 1358, 1358
543, 543, 543
1945, 1945, 1945
2227, 2227, 2227
2227, 2227, 2227
3100, 3100, 3100
2758, 2758, 2758
4128, 4128, 4128
614, 614, 614
4419, 4419, 4419
5074, 5074, 5074
3340, 3340, 3340
#, trajectory num :3
5359, 5359, 5359
4077, 4077, 4077
4077, 4077, 4077
5092, 5092, 5092
1690, 1690, 1690
3157, 3157, 3157
1690, 1690, 1690
1690, 1690, 1690
1690, 1690, 1690
5572, 5572, 5572
2213, 2213, 2213
2255, 2255, 2255
2255, 2255, 2255
3271, 3271, 3271
2255, 2255, 2255
2103, 2103, 2103
4812, 4812, 4812
4812, 4812, 4812
3271, 3271, 3271
5957, 5957, 5957
#, trajectory num :4
2548, 2548, 2548
2288, 2288, 2288
4288, 4288, 4288
4168, 4168, 4168
4170, 4170, 4170
366, 366, 366
311, 311, 311
366, 366, 366
4275, 4275, 4275
4168, 4168, 4168
4275, 4275, 4275
4309, 4309, 4309
4309, 4309, 4309
4169, 4169, 4169
3824, 3824, 3824
4169, 4169, 4169
311, 311, 311
4275, 4275, 4275
3352, 3352, 3352
3312, 3312, 3312
#, trajectory num :5
2352, 2352, 2352
5861, 5861, 5861
4292, 4292, 4292
137, 137, 137
229, 229, 229
2290, 2290, 2290
2530, 2530, 2530
4289, 4289, 4289
2778, 2778, 2778
2778, 2778, 2778
5022, 5022, 5022
409, 409, 409
4002, 4002, 4002
3999, 3999, 3999
4542, 4542, 4542
3977, 3977, 3977
3973, 3973, 3973
2670, 2670, 2670
5091, 5091, 5091
1981, 1981, 1981
#, trajectory num :6
2436, 2436, 2436
2092, 2092, 2092
2092, 2092, 2092
3463, 3463, 3463
2436, 2436, 2436
3463, 3463, 3463
2982, 2982, 2982
3463, 3463, 3463
2092, 2092, 2092
2092, 2092, 2092
2092, 2092, 2092
4751, 4751, 4751
5074, 5074, 5074
2092, 2092, 2092
12, 12, 12
3174, 3174, 3174
2227, 2227, 2227
3174, 3174, 3174
5257, 5257, 5257
2092, 2092, 2092
#, trajectory num :7
2221, 2221, 2221
2982, 2982, 2982
5633, 5633, 5633
5933, 5933, 5933
3718, 3718, 3718
1943, 1943, 1943
4639, 4639, 4639
3018, 3018, 3018
2241, 2241, 2241
3435, 3435, 3435
5622, 5622, 5622
3657, 3657, 3657
5509, 5509, 5509
7, 7, 7
5461, 5461, 5461
507, 507, 507
647, 647, 647
4085, 4085, 4085
649, 649, 649
2252, 2252, 2252
#, trajectory num :8
1690, 1690, 1690
3360, 3360, 3360
3973, 3973, 3973
1113, 1113, 1113
1113, 1113, 1113
3158, 3158, 3158
1106, 1106, 1106
3233, 3233, 3233
5511, 5511, 5511
3550, 3550, 3550
3550, 3550, 3550
5494, 5494, 5494
3685, 3685, 3685
3466, 3466, 3466
3586, 3586, 3586
4751, 4751, 4751
5752, 5752, 5752
2092, 2092, 2092
2436, 2436, 2436
2252, 2252, 2252
#, trajectory num :9
1187, 1187, 1187
5907, 5907, 5907
681, 681, 681
1587, 1587, 1587
1587, 1587, 1587
567, 567, 567
3689, 3689, 3689
3887, 3887, 3887
557, 557, 557
1544, 1544, 1544
579, 579, 579
5521, 5521, 5521
1585, 1585, 1585
578, 578, 578
4448, 4448, 4448
787, 787, 787
2989, 2989, 2989
569, 569, 569
5972, 5972, 5972
5368, 5368, 5368
#, trajectory num :10
1072, 1072, 1072
2429, 2429, 2429
3255, 3255, 3255
1854, 1854, 1854
1860, 1860, 1860
4680, 4680, 4680
873, 873, 873
2959, 2959, 2959
881, 881, 881
2648, 2648, 2648
2648, 2648, 2648
1012, 1012, 1012
4082, 4082, 4082
898, 898, 898
3293, 3293, 3293
3129, 3129, 3129
1304, 1304, 1304
885, 885, 885
1303, 1303, 1303
1650, 1650, 1650
#, trajectory num :11
3327, 3327, 3327
5559, 5559, 5559
5507, 5507, 5507
2252, 2252, 2252
2253, 2253, 2253
3622, 3622, 3622
3567, 3567, 3567
4531, 4531, 4531
2252, 2252, 2252
4766, 4766, 4766
1191, 1191, 1191
1313, 1313, 1313
1428, 1428, 1428
1089, 1089, 1089
2924, 2924, 2924
1087, 1087, 1087
1001, 1001, 1001
1085, 1085, 1085
2924, 2924, 2924
5507, 5507, 5507
#, trajectory num :12
2959, 2959, 2959
2959, 2959, 2959
6004, 6004, 6004
563, 563, 563
5888, 5888, 5888
2833, 2833, 2833
874, 874, 874
5733, 5733, 5733
4367, 4367, 4367
